Rotation x,Rotation y,Rotation z,Rotation w,TimeStap
0,628812,0,312605,0,310717,0,6405689,30-03-2022 19:08:43 m:63784264123026
0,628812,0,312605,0,310717,0,6405689,30-03-2022 19:08:43 m:63784264123040
0,628577,0,313036,0,310785,0,6405561,30-03-2022 19:08:43 m:63784264123056
0,628223,0,313166,0,310874,0,6407966,30-03-2022 19:08:43 m:63784264123073
0,627784,0,313123,0,31105,0,6411623,30-03-2022 19:08:43 m:63784264123090
0,627421,0,313047,0,311207,0,6414785,30-03-2022 19:08:43 m:63784264123105
0,627053,0,313013,0,311276,0,6418213,30-03-2022 19:08:43 m:63784264123123
0,627053,0,313013,0,311276,0,6418213,30-03-2022 19:08:43 m:63784264123140
0,626568,0,312802,0,311524,0,6422774,30-03-2022 19:08:43 m:63784264123157
0,625922,0,31223,0,311978,0,6429648,30-03-2022 19:08:43 m:63784264123176
0,625147,0,311506,0,312684,0,6437266,30-03-2022 19:08:43 m:63784264123190
0,624155,0,31056,0,313624,0,6446884,30-03-2022 19:08:43 m:63784264123205
0,623263,0,310066,0,314384,0,6454185,30-03-2022 19:08:43 m:63784264123225
0,623263,0,310066,0,314384,0,6454185,30-03-2022 19:08:43 m:63784264123242
0,622538,0,309848,0,314619,0,646108,30-03-2022 19:08:43 m:63784264123257
0,621786,0,309632,0,314564,0,6469619,30-03-2022 19:08:43 m:63784264123273
0,620322,0,308735,0,314882,0,6486391,30-03-2022 19:08:43 m:63784264123291
0,617904,0,307184,0,31561,0,651324,30-03-2022 19:08:43 m:63784264123307
0,613244,0,305141,0,316428,0,6562729,30-03-2022 19:08:43 m:63784264123324
0,613244,0,305141,0,316428,0,6562729,30-03-2022 19:08:43 m:63784264123339
0,606274,0,302968,0,318031,0,6629468,30-03-2022 19:08:43 m:63784264123357
0,598751,0,299161,0,320607,0,6702321,30-03-2022 19:08:43 m:63784264123373
0,590197,0,293977,0,324616,0,6781368,30-03-2022 19:08:43 m:63784264123391
0,579708,0,2883,0,328915,0,6874858,30-03-2022 19:08:43 m:63784264123406
0,566714,0,282118,0,33331,0,6986767,30-03-2022 19:08:43 m:63784264123426
0,566714,0,282118,0,33331,0,6986767,30-03-2022 19:08:43 m:63784264123441
0,550148,0,274074,0,33889,0,7123021,30-03-2022 19:08:43 m:63784264123460
0,531963,0,264862,0,345177,0,7264409,30-03-2022 19:08:43 m:63784264123475
0,508316,0,253117,0,352874,0,7436576,30-03-2022 19:08:43 m:63784264123492
0,478882,0,238943,0,361507,0,763473,30-03-2022 19:08:43 m:63784264123508
0,440088,0,220279,0,371893,0,7870802,30-03-2022 19:08:43 m:63784264123527
0,440088,0,220279,0,371893,0,7870802,30-03-2022 19:08:43 m:63784264123541
0,394765,0,197674,0,38263,0,8115909,30-03-2022 19:08:43 m:63784264123558
0,331218,0,166376,0,395342,0,8404275,30-03-2022 19:08:43 m:63784264123575
0,261181,0,131834,0,406357,0,8656086,30-03-2022 19:08:43 m:63784264123590
0,168877,0,087098,0,41622,0,8891881,30-03-2022 19:08:43 m:63784264123608
