Rotation x,Rotation y,Rotation z,Rotation w,TimeStap
0,662345,0,228874,0,242128,0,6710364,30-03-2022 19:09:01 m:63784264141304
0,662345,0,228874,0,242128,0,6710364,30-03-2022 19:09:01 m:63784264141318
0,662013,0,228782,0,242119,0,6713985,30-03-2022 19:09:01 m:63784264141335
0,661711,0,228748,0,242179,0,6716862,30-03-2022 19:09:01 m:63784264141350
0,661451,0,22861,0,242337,0,6719322,30-03-2022 19:09:01 m:63784264141367
0,661304,0,228316,0,242542,0,6721028,30-03-2022 19:09:01 m:63784264141383
0,661106,0,22805,0,24302,0,6722153,30-03-2022 19:09:01 m:63784264141403
0,661106,0,22805,0,24302,0,6722153,30-03-2022 19:09:01 m:63784264141417
0,661022,0,227785,0,243392,0,6722531,30-03-2022 19:09:01 m:63784264141433
0,661112,0,227564,0,24354,0,6721858,30-03-2022 19:09:01 m:63784264141451
0,661219,0,227399,0,243619,0,6721078,30-03-2022 19:09:01 m:63784264141468
0,661264,0,227244,0,243718,0,6720801,30-03-2022 19:09:01 m:63784264141485
0,661284,0,227142,0,24366,0,6721159,30-03-2022 19:09:01 m:63784264141503
0,661284,0,227142,0,24366,0,6721159,30-03-2022 19:09:01 m:63784264141519
0,661133,0,226982,0,243723,0,6722956,30-03-2022 19:09:01 m:63784264141536
0,660988,0,226855,0,243737,0,6724761,30-03-2022 19:09:01 m:63784264141552
0,660839,0,226757,0,243676,0,6726775,30-03-2022 19:09:01 m:63784264141571
0,66059,0,226567,0,243694,0,6729795,30-03-2022 19:09:01 m:63784264141587
0,660082,0,2262,0,243831,0,6735516,30-03-2022 19:09:01 m:63784264141604
0,660082,0,2262,0,243831,0,6735516,30-03-2022 19:09:01 m:63784264141619
0,659305,0,225685,0,243965,0,6744363,30-03-2022 19:09:01 m:63784264141635
0,657895,0,224639,0,244478,0,6759748,30-03-2022 19:09:01 m:63784264141654
0,655289,0,222855,0,245762,0,6786258,30-03-2022 19:09:01 m:63784264141670
0,651655,0,220736,0,247139,0,6823076,30-03-2022 19:09:01 m:63784264141686
0,646848,0,219905,0,248191,0,6867537,30-03-2022 19:09:01 m:63784264141703
0,646848,0,219905,0,248191,0,6867537,30-03-2022 19:09:01 m:63784264141720
0,640813,0,219369,0,248191,0,6925585,30-03-2022 19:09:01 m:63784264141736
0,634298,0,217201,0,249424,0,6987685,30-03-2022 19:09:01 m:63784264141751
0,626674,0,213194,0,252306,0,7058114,30-03-2022 19:09:01 m:63784264141769
0,618239,0,209417,0,25489,0,7134116,30-03-2022 19:09:01 m:63784264141786
0,607151,0,205671,0,257171,0,7231391,30-03-2022 19:09:01 m:63784264141802
0,607151,0,205671,0,257171,0,7231391,30-03-2022 19:09:01 m:63784264141820
0,593718,0,201028,0,259943,0,7345178,30-03-2022 19:09:01 m:63784264141837
0,576713,0,194442,0,264063,0,7482414,30-03-2022 19:09:01 m:63784264141855
0,557815,0,187151,0,26849,0,7627123,30-03-2022 19:09:01 m:63784264141871
0,533115,0,178257,0,273468,0,7805307,30-03-2022 19:09:01 m:63784264141887
0,50251,0,167434,0,279009,0,8010016,30-03-2022 19:09:01 m:63784264141904
0,50251,0,167434,0,279009,0,8010016,30-03-2022 19:09:01 m:63784264141919
0,462646,0,153053,0,285797,0,8251385,30-03-2022 19:09:01 m:63784264141937
0,417743,0,137019,0,292836,0,8490958,30-03-2022 19:09:01 m:63784264141954
0,368773,0,074008,0,198733,0,9050052,30-03-2022 19:09:01 m:63784264141969
0,292696,0,054992,0,198874,0,9336777,30-03-2022 19:09:01 m:63784264141985
0,196305,0,032778,0,197256,0,9599375,30-03-2022 19:09:02 m:63784264142004
0,093304,0,008595,0,179967,0,9791999,30-03-2022 19:09:02 m:63784264142022
0,093304,0,008595,0,179967,0,9791999,30-03-2022 19:09:02 m:63784264142037
-0,026975,-0,026737,0,480412,0,8762202,30-03-2022 19:09:02 m:63784264142053
-0,010863,-0,029558,0,465463,0,8845069,30-03-2022 19:09:02 m:63784264142071
-0,021321,-0,020214,0,450993,0,8920438,30-03-2022 19:09:02 m:63784264142086
-0,048568,0,000503,0,436403,0,8984393,30-03-2022 19:09:02 m:63784264142104
-0,048568,0,000503,0,436403,0,8984393,30-03-2022 19:09:02 m:63784264142120
-0,048096,0,00667,0,414687,0,9086677,30-03-2022 19:09:02 m:63784264142136
-0,047854,0,007512,0,389641,0,919692,30-03-2022 19:09:02 m:63784264142153
-0,047467,0,008849,0,363575,0,9303128,30-03-2022 19:09:02 m:63784264142171
