Rotation x,Rotation y,Rotation z,Rotation w,TimeStap
0,297865,-0,634336,-0,649929,0,294086,30-03-2022 19:09:31 m:63784264171714
0,297576,-0,633532,-0,650723,0,2943558,30-03-2022 19:09:31 m:63784264171728
0,297052,-0,632649,-0,651587,0,2948723,30-03-2022 19:09:31 m:63784264171745
0,297052,-0,632649,-0,651587,0,2948723,30-03-2022 19:09:31 m:63784264171762
0,296165,-0,631321,-0,653027,0,2954249,30-03-2022 19:09:31 m:63784264171779
0,295332,-0,629838,-0,654558,0,2960354,30-03-2022 19:09:31 m:63784264171795
0,294701,-0,628632,-0,655764,0,2965581,30-03-2022 19:09:31 m:63784264171811
0,294281,-0,627003,-0,65723,0,2971778,30-03-2022 19:09:31 m:63784264171829
0,293143,-0,624664,-0,65943,0,2983523,30-03-2022 19:09:31 m:63784264171844
0,293143,-0,624664,-0,65943,0,2983523,30-03-2022 19:09:31 m:63784264171862
0,291673,-0,622039,-0,661886,0,2998354,30-03-2022 19:09:31 m:63784264171877
0,29057,-0,618603,-0,664974,0,3011795,30-03-2022 19:09:31 m:63784264171893
0,288599,-0,614282,-0,668868,0,3032883,30-03-2022 19:09:31 m:63784264171910
0,286238,-0,608849,-0,673702,0,3057717,30-03-2022 19:09:31 m:63784264171928
0,283396,-0,602072,-0,679632,0,3087011,30-03-2022 19:09:31 m:63784264171945
0,279731,-0,593784,-0,686759,0,3123031,30-03-2022 19:09:31 m:63784264171964
0,279731,-0,593784,-0,686759,0,3123031,30-03-2022 19:09:31 m:63784264171979
0,269288,-0,570347,-0,706186,0,321698,30-03-2022 19:09:32 m:63784264172003
0,269288,-0,570347,-0,706186,0,321698,30-03-2022 19:09:32 m:63784264172018
0,262633,-0,555589,-0,717791,0,3272932,30-03-2022 19:09:32 m:63784264172027
0,253922,-0,536369,-0,732273,0,334078,30-03-2022 19:09:32 m:63784264172042
0,253922,-0,536369,-0,732273,0,334078,30-03-2022 19:09:32 m:63784264172061
